draw,delta_source_balanced_macro_f1,delta_source_balanced_brier,delta_source_balanced_log_loss
404,0.0062998012458,0.00278346756279,0.0177373483841
405,0.00675115133689,0.00313755536837,0.0329708031613
406,0.00101816053463,0.00922527972426,0.0367757004284
407,0.0101017013727,0.00440423360197,0.0366808724793
408,-0.00142248551322,0.00347782818043,0.0302159043716
409,0.00293808120019,-0.000267854263594,0.0162783558091
410,0.00903853460482,0.00427329262382,0.0260534543851
411,0.0124595371586,-0.00304017331211,0.0155285481875
412,0.00984028499761,-0.00342958074333,0.0133817673975
413,0.0125703732239,-0.00148335290501,0.026652055817
414,0.0109914005734,-0.00323804493819,0.0131755207698
415,0.00477355696537,0.00137386022303,0.0267030358932
416,0.00476850046107,0.00867720746067,0.04436350077
417,0.00205075690789,0.0089627062579,0.0367012397702
418,0.0056269497692,0.00589717819835,0.034379861847
419,-0.00448608403683,0.00396280307905,0.0214288077242
420,-0.00219634112704,0.00758182935547,0.0324861026339
421,0.00737772365271,0.0116856817566,0.0442349445466
422,0.0137742784613,-3.57586045831e-05,0.0221089490903
423,0.00113998656314,-0.0011653265156,0.0162753620966
424,0.00191102553686,0.0122437621598,0.0380268821049
425,0.00825354563384,0.00422242345065,0.028963560899
426,0.000187587041122,0.0106854425848,0.0462294839309
427,-0.000821146554229,0.0179989988134,0.0536765940887
428,7.94744243712e-05,0.00853604609689,0.0318797430317
429,0.00653369165157,0.00397022012697,0.0272036609942
430,0.00287088867455,0.00943852896697,0.0390043859963
431,0.00302786983108,-0.00378251080102,0.0128692716009
432,0.0019305988406,0.00896985364279,0.0376270709518
433,0.00621020908974,0.00401386743151,0.0420430926389
434,0.00159313563797,0.0081024948135,0.0517568314043
435,0.00228924185851,-0.000779216600847,0.0195595646676
436,0.0129792353895,0.00152925621726,0.0319539458726
437,0.00485439887681,-0.00196051982654,0.0191293404089
438,0.00796994753231,0.0109718455023,0.0409847684829
439,0.00890677759969,0.00652028472519,0.0358971255193
440,0.00824347142596,0.0107951819003,0.0447055429094
441,0.00937251563318,-0.00130454482486,0.0148101088928
442,0.00639674960378,0.00397318560691,0.024348768157
443,0.00424582477441,0.00539305798243,0.0323628029984
444,0.0103490416235,0.00217945495121,0.0265448660605
445,-0.000130294356128,0.00483429489725,0.0281386630266
446,0.00695439747018,-0.00102106866392,0.019541440973
447,0.00641915443554,0.00219155869908,0.0186789494272
448,0.00886092643282,0.0124716475129,0.0621689671669
449,0.00645368417607,0.00287473529705,0.0359342229004
450,0.00610712418174,0.00650148939192,0.0307438144696
451,0.00508242117887,0.00313896091751,0.0308098820038
